6
3
14
11
2
0
18
5
28
10
5
13
2
19
34
7
4
13
13
9
17
1
7
2
9
15
1
28
12
2
12
6
11
3
3
7
16
3
9
14
27
4
6
15
9
65
50
0
5
3
25
3
27
44
7
4
5
6
3
22
9
5
26
10
4
0
6
4
5
0
10
5
12
1
6
7
3
5
41
14
27
28
25
18
2
0
1
9
2
9
15
0
27
4
1
11
5
11
10
7
10
20
9
38
2
10
8
22
11
16
29
3
17
19
16
14
16
4
2
23
14
5
7
2
15
7
12
9
3
12
12
16
4
6
9
7
7
10
3
3
5
6
40
14
6
2
5
3
10
4
7
1
10
12
6
40
1
0
13
3
8
8
10
12
27
5
5
11
2
15
22
9
1
17
2
20
34
2
15
22
9
4
4
10
17
15
7
2
0
32
0
6
12
6
15
6
22
7
20
12
26
8
47
19
8
6
8
24
7
1
6
10
29
3
15
13
13
12
7
19
3
2
35
45
8
14
5
16
2
7
6
9
1
21
4
15
0
53
4
7
1
6
1
3
12
5
4
14
10
55
10
5
12
19
10
1
3
16
10
13
31
6
6
24
2
18
2
10
14
8
24
8
20
8
3
5
6
9
8
55
5
1
4
22
15
4
29
26
5
3
9
16
9
4
11
17
8
2
9
12
22
8
6
3
0
19
4
11
1
11
40
5
17
0
9
6
2
7
1
5
16
20
4
15
13
27
1
9
7
12
10
4
5
4
9
11
10
2
11
16
6
19
0
8
16
12
1
28
7
27
8
27
4
13
9
3
2
12
4
5
3
10
7
8
9
6
15
25
2
5
7
8
5
9
20
8
2
34
19
5
4
3
3
4
1
4
6
1
4
19
9
30
10
9
9
3
3
22
40
9
3
25
15
7
4
5
19
2
49
11
3
3
10
22
18
10
15
9
30
8
2
29
8
13
1
12
3
58
3
2
3
15
5
9
16
3
7
1
2
3
5
36
6
4
7
7
1
3
11
19
16
15
6
5
14
18
5
4
22
5
11
35
3
0
6
22
12
29
28
7
5
7
16
22
2
32
13
1
2
24
8
6
17
4
6
8
2
7
2
33
7
1
7
0
25
16
19
24
17
14
14
4
18
6
11
43
7
8
4
11
3
9
23
8
3
10
1
2
14
2
16
21
8
16
10
0
17
3
9
7
16
5
13
6
12
4
20
9
14
6
25
17
3
19
1
26
11
33
16
11
10
11
24
3
2
6
0
13
13
25
0
30
10
4
9
9
55
15
3
3
2
4
2
19
3
11
12
7
13
22
8
13
15
16
2
0
12
3
1
8
4
14
7
25
2
21
18
13
6
44
13
2
2
3
24
1
6
5
5
27
23
1
9
20
8
7
4
16
3
14
5
2
6
1
38
3
14
9
31
8
5
12
2
10
3
6
5
27
37
2
12
5
6
8
7
7
1
26
6
26
26
8
26
23
14
9
2
8
12
10
7
21
3
12
6
38
8
4
5
18
4
7
7
19
13
3
11
13
5
0
1
17
7
35
5
17
18
4
31
4
4
20
29
1
7
7
40
2
28
40
4
11
21
16
9
8
5
18
8
3
13
24
13
38
17
14
9
15
15
19
14
7
25
8
35
7
6
2
19
25
48
7
9
6
3
22
6
18
19
8
33
12
10
8
4
4
3
17
16
3
47
4
32
4
15
24
2
5
34
5
21
8
5
1
23
18
0
8
5
14
13
13
6
5
4
20
5
3
6
3
21
16
7
19
8
4
22
4
19
2
18
10
14
10
20
7
15
20
10
16
3
6
14
42
10
4
11
2
14
6
17
13
0
9
6
11
18
1
27
7
12
4
10
43
32
10
30
37
10
8
19
15
3
15
5
3
8
12
4
22
7
8
9
20
63
8
1
8
27
9
13
4
6
3
5
21
1
9
2
12
2
2
46
9
1
16
5
4
39
24
14
8
7
3
25
1
18
4
4
6
14
10
11
12
19
17
3
9
5
12
4
8
8
18
8
7
7
7
48
9
40
1
14
9
5
9
10
4
3
9
7
2
5
12
14
52
26
19
40
31
20
1
2
6
8
7
32
3
10
40
6
2
44
15
4
4
2
11
11
1
2
46
9
3
17
3
10
18
0
2
19
2
2
11
9
2
7
6
20
9
6
2
13
7
15
13
4
3
15
2
2
40
6
10
13
2
1
12
3
14
20
2
16
5
6
16
6
2
7
15
42
9
8
10
10
3
17
6
11
2
