0.00E+00,1.06E-11
-6.94E-04,-9.72E-13
-6.94E-04,-8.43E-13
7.03E+00,3.22E-11
7.04E+00,1.42E-11
7.05E+00,1.46E-11
7.07E+00,1.41E-11
7.08E+00,1.23E-11
7.09E+00,1.25E-11
7.09E+00,1.27E-11
7.10E+00,1.24E-11
7.11E+00,1.09E-11
7.12E+00,1.13E-11
7.14E+00,1.22E-11
7.14E+00,1.18E-11
7.16E+00,1.22E-11
7.16E+00,1.14E-11
7.18E+00,1.07E-11
7.18E+00,1.13E-11
7.19E+00,1.08E-11
7.21E+00,1.07E-11
7.22E+00,1.08E-11
7.23E+00,1.06E-11
7.23E+00,1.09E-11
7.25E+00,1.04E-11
7.26E+00,1.05E-11
7.27E+00,1.03E-11
7.28E+00,9.78E-12
7.28E+00,1.05E-11
7.30E+00,1.03E-11
7.30E+00,9.78E-12
7.32E+00,9.82E-12
7.33E+00,1.01E-11
7.34E+00,1.04E-11
7.35E+00,8.79E-12
7.36E+00,9.58E-12
7.37E+00,9.58E-12
7.37E+00,9.79E-12
7.38E+00,1.05E-11
7.39E+00,1.02E-11
7.40E+00,7.65E-12
7.41E+00,9.30E-12
7.42E+00,9.10E-12
7.43E+00,9.14E-12
7.45E+00,8.87E-12
7.45E+00,8.56E-12
7.46E+00,8.87E-12
7.47E+00,8.68E-12
7.49E+00,8.55E-12
7.49E+00,8.39E-12
7.50E+00,8.42E-12
7.52E+00,8.56E-12
7.52E+00,8.53E-12
7.54E+00,8.69E-12
7.54E+00,8.37E-12
7.56E+00,8.23E-12
7.57E+00,8.10E-12
7.57E+00,8.30E-12
7.58E+00,8.02E-12
7.59E+00,7.75E-12
7.61E+00,7.89E-12
7.62E+00,7.88E-12
7.63E+00,7.78E-12
7.64E+00,7.86E-12
7.65E+00,7.82E-12
7.65E+00,7.66E-12
7.66E+00,7.73E-12
7.68E+00,7.69E-12
7.68E+00,7.66E-12
7.69E+00,7.28E-12
7.70E+00,7.54E-12
7.71E+00,7.41E-12
7.73E+00,7.51E-12
7.74E+00,7.33E-12
7.74E+00,7.36E-12
7.75E+00,7.30E-12
7.76E+00,7.60E-12
7.77E+00,7.10E-12
7.78E+00,7.52E-12
7.80E+00,7.54E-12
7.81E+00,7.38E-12
7.82E+00,7.32E-12
7.83E+00,6.77E-12
7.84E+00,7.55E-12
7.85E+00,6.83E-12
7.86E+00,7.09E-12
7.87E+00,7.12E-12
7.88E+00,7.34E-12
7.89E+00,7.19E-12
7.90E+00,6.91E-12
7.91E+00,7.03E-12
7.92E+00,7.32E-12
7.93E+00,7.13E-12
7.94E+00,6.94E-12
7.95E+00,7.36E-12
7.95E+00,7.00E-12
7.97E+00,5.95E-12
7.97E+00,7.18E-12
7.98E+00,6.78E-12
8.00E+00,7.71E-12
8.01E+00,7.30E-12
8.02E+00,7.15E-12
