2.35E+01,6.33E-11
-6.94E-04,-1.49E-11
-6.94E-04,-4.01E-12
2.60E+01,-3.13E-12
2.61E+01,3.34E-10
2.61E+01,3.24E-10
2.61E+01,3.18E-10
2.61E+01,3.12E-10
2.61E+01,3.06E-10
2.61E+01,3.02E-10
2.61E+01,2.98E-10
2.61E+01,2.95E-10
2.61E+01,2.93E-10
2.62E+01,2.90E-10
2.62E+01,2.87E-10
2.62E+01,2.85E-10
2.62E+01,2.83E-10
2.62E+01,2.81E-10
2.62E+01,2.79E-10
2.62E+01,2.78E-10
2.62E+01,2.76E-10
2.62E+01,2.74E-10
2.62E+01,2.74E-10
2.63E+01,2.72E-10
2.63E+01,2.71E-10
2.63E+01,2.69E-10
2.63E+01,2.68E-10
2.63E+01,2.66E-10
2.63E+01,2.64E-10
2.63E+01,2.63E-10
2.63E+01,2.61E-10
2.63E+01,2.61E-10
2.63E+01,2.60E-10
2.64E+01,2.58E-10
2.64E+01,2.57E-10
2.64E+01,2.56E-10
2.64E+01,2.55E-10
2.64E+01,2.53E-10
2.64E+01,2.53E-10
2.64E+01,2.52E-10
2.64E+01,2.50E-10
2.64E+01,2.48E-10
2.64E+01,2.46E-10
2.65E+01,2.45E-10
2.65E+01,2.43E-10
2.65E+01,2.41E-10
2.65E+01,2.39E-10
2.65E+01,2.38E-10
2.65E+01,2.35E-10
2.65E+01,2.34E-10
2.65E+01,2.32E-10
2.65E+01,2.29E-10
2.65E+01,2.27E-10
2.66E+01,2.24E-10
2.66E+01,2.23E-10
2.66E+01,2.20E-10
2.66E+01,2.19E-10
2.66E+01,2.18E-10
2.66E+01,2.16E-10
2.66E+01,2.14E-10
2.66E+01,2.12E-10
2.66E+01,2.10E-10
2.66E+01,2.08E-10
2.67E+01,2.06E-10
2.67E+01,2.04E-10
2.67E+01,2.02E-10
2.67E+01,1.99E-10
2.67E+01,1.97E-10
2.67E+01,1.95E-10
2.67E+01,1.93E-10
2.67E+01,1.91E-10
2.67E+01,1.88E-10
2.67E+01,1.86E-10
2.68E+01,1.84E-10
2.68E+01,1.82E-10
2.68E+01,1.84E-10
2.68E+01,1.77E-10
2.68E+01,1.76E-10
2.68E+01,1.75E-10
2.68E+01,1.72E-10
2.68E+01,1.71E-10
2.68E+01,1.69E-10
2.68E+01,1.66E-10
2.69E+01,1.64E-10
2.69E+01,1.62E-10
2.69E+01,1.60E-10
2.69E+01,1.58E-10
2.69E+01,1.56E-10
2.69E+01,1.55E-10
2.69E+01,1.53E-10
2.69E+01,1.50E-10
2.69E+01,1.49E-10
2.69E+01,1.47E-10
2.70E+01,1.43E-10
2.70E+01,1.42E-10
2.70E+01,1.40E-10
2.70E+01,1.39E-10
2.70E+01,1.37E-10
2.70E+01,1.35E-10
2.70E+01,1.33E-10
2.70E+01,1.32E-10
2.70E+01,1.30E-10
2.70E+01,1.27E-10
2.71E+01,1.25E-10
2.71E+01,1.25E-10
2.71E+01,1.23E-10
2.71E+01,1.22E-10
2.71E+01,1.19E-10
2.71E+01,1.17E-10
2.71E+01,1.16E-10
2.71E+01,1.13E-10
2.71E+01,1.13E-10
2.71E+01,1.12E-10
2.72E+01,1.09E-10
2.72E+01,1.08E-10
2.72E+01,1.07E-10
2.72E+01,1.05E-10
2.72E+01,1.04E-10
2.72E+01,1.03E-10
2.72E+01,1.02E-10
2.72E+01,9.94E-11
2.72E+01,9.87E-11
2.72E+01,9.74E-11
2.73E+01,9.43E-11
2.73E+01,9.22E-11
2.73E+01,9.01E-11
2.73E+01,9.06E-11
2.73E+01,9.14E-11
2.73E+01,9.05E-11
2.73E+01,8.94E-11
2.73E+01,8.80E-11
2.73E+01,8.77E-11
2.73E+01,8.64E-11
2.74E+01,8.50E-11
2.74E+01,8.50E-11
2.74E+01,8.34E-11
2.74E+01,8.26E-11
2.74E+01,8.27E-11
2.74E+01,8.12E-11
2.74E+01,8.00E-11
2.74E+01,7.93E-11
2.74E+01,7.84E-11
2.74E+01,7.66E-11
2.75E+01,7.66E-11
2.75E+01,7.58E-11
2.75E+01,7.49E-11
